START_DATE,END_DATE,REPLENISH_DAY,SHIP_TIME,MIN_BIN_SIZE,REPLENISH_QUANTILE,PRED_QUANTILE,date,current_stock,goodsqty,replenish,replenishqty,placepointid,method
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-05,2553.6,17.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-06,2338.6,17.0,126.0,1130.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-07,2131.6,22.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-08,2821.6,15.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-09,2186.6,34.0,125.0,1370.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-10,2014.6,43.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-11,3169.6,15.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-12,2816.6,35.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-13,2295.6,49.0,163.0,1572.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-14,2079.6,51.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-15,3114.6,22.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-16,2632.6,17.0,108.0,1323.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-17,2426.6,24.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-18,3136.6,5.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-19,2980.6,15.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-20,2824.6,19.0,120.0,1216.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-21,2684.6,27.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-22,3373.6,13.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-23,3203.6,17.0,88.0,921.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-24,3048.6,20.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-25,3875.6,7.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-26,3820.6,4.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-27,3562.6,6.0,84.0,677.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-28,3497.6,16.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-29,4093.6,3.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-30,3987.6,5.0,51.0,244.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-31,3775.6,17.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-01,3900.6,6.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-02,3795.6,9.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-03,3709.6,16.0,84.0,606.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-04,3631.52,16.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-05,3890.52,5.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-06,3675.52,7.0,61.0,732.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-07,3496.52,14.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-08,4123.52,4.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-09,4024.52,8.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-10,3943.52,5.0,81.0,423.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-11,3814.52,7.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-12,4147.52,2.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-13,4094.52,6.0,46.0,239.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-14,4026.52,4.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-15,4221.52,0.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-16,4149.52,8.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-17,4064.52,2.0,60.0,264.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-18,3896.52,8.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-19,4031.52,2.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-20,3950.52,3.0,48.0,737.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-21,3808.52,5.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-22,4545.52,0.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-23,4545.52,0.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-24,4545.52,0.0,18.0,130.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-25,4473.52,0.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-26,4557.52,2.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-27,4494.52,3.0,27.0,163.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-28,4402.52,4.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-29,4489.52,4.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-30,4408.52,3.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-31,4359.52,2.0,46.0,311.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-01,1119.0,17.0,825.0,2893.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-02,985.0,23.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-03,3678.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-04,3573.0,8.0,41.0,177.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-05,3416.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-06,3359.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-07,3034.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-08,2936.0,4.0,64.0,253.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-09,2870.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-10,2973.0,1.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-11,2712.0,6.0,52.0,736.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-12,2599.0,2.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-13,3251.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-14,2872.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-15,2586.0,10.0,75.0,1035.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-16,2520.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-17,3358.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-18,3258.0,3.0,48.0,363.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-19,3045.0,11.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-20,2943.0,18.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-21,2726.0,6.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-22,2684.0,6.0,100.0,1194.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-23,2607.0,7.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-24,3642.0,1.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-25,3470.0,3.0,45.0,202.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-26,3313.0,5.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-27,3239.0,1.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-28,2914.0,2.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-29,2685.0,4.0,77.0,1133.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-30,2560.0,6.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-01,3348.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-02,2957.0,7.0,54.0,991.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-03,2662.0,8.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-04,3285.0,2.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-05,2595.0,7.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-06,2294.0,13.0,103.0,1987.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-07,2111.0,32.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-08,3552.0,14.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-09,2978.0,21.0,114.0,1088.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-10,2691.0,26.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-11,3203.0,19.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-12,2521.0,33.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-13,2224.0,29.0,143.0,2269.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-14,2112.0,38.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-15,4055.0,6.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-16,3932.0,10.0,71.0,589.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-17,3345.0,18.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-18,3249.0,14.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-19,2516.0,20.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-20,2345.0,22.0,107.0,2226.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-21,2195.0,25.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-22,3899.0,2.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-23,3567.0,6.0,61.0,1170.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-24,3462.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-25,4508.0,5.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-26,4412.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-27,4249.0,7.0,63.0,501.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-28,3926.0,10.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-29,4310.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-30,4226.0,2.0,27.0,481.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-31,4037.0,6.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-01,4326.0,2.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-02,4133.0,8.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-03,4090.0,3.0,59.0,668.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-04,4065.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-05,4616.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-06,4543.0,4.0,33.0,209.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-07,4335.0,10.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-08,4443.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-09,4306.0,1.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-10,4126.0,5.0,67.0,502.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-11,4044.0,5.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-12,4207.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-13,4022.0,1.0,56.0,504.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-14,3892.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-15,4262.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-16,4190.0,4.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-17,3904.0,9.0,56.0,498.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-18,3835.0,1.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-19,4084.0,2.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-20,3904.0,1.0,41.0,348.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-21,3837.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-22,4185.0,0.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-23,4185.0,0.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-24,4185.0,0.0,12.0,34.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-25,4158.0,0.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-26,4139.0,3.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-27,3955.0,1.0,29.0,287.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-28,3862.0,1.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-29,4045.0,0.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-30,4006.0,0.0,0.0,0.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2023-01-31,3864.0,3.0,42.0,462.0,16920,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-01,800.0,10.0,827.0,3339.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-02,760.0,24.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-03,3967.0,2.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-04,3917.0,2.0,22.0,80.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-05,3803.0,3.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-06,3824.0,2.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-07,3775.0,2.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-08,3672.0,3.0,64.0,229.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-09,3531.0,2.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-10,3337.0,1.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-11,2978.0,4.0,33.0,124.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-12,2899.0,2.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-13,2887.0,1.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-14,2707.0,3.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-15,2515.0,2.0,57.0,801.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-16,2349.9700000000003,1.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-17,3058.9700000000003,4.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-18,2998.9700000000003,2.0,44.0,196.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-19,2845.9700000000003,5.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-20,2895.9700000000003,4.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-21,2783.9700000000003,2.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-22,2724.9700000000003,5.0,59.0,327.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-23,2694.9700000000003,5.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-24,2741.9700000000003,1.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-25,2648.9700000000003,2.0,32.0,210.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-26,2572.9700000000003,4.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-27,2655.9700000000003,7.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-28,2577.9700000000003,5.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-29,2426.9700000000003,3.0,67.0,771.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-11-30,2145.9700000000003,10.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-01,2574.9700000000003,4.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-02,2466.9700000000003,4.0,50.0,686.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-03,2305.9700000000003,7.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-04,2605.9700000000003,7.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-05,2317.9700000000003,14.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-06,1911.97,11.0,96.0,2325.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-07,1805.97,30.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-08,3935.9700000000003,11.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-09,3459.9700000000003,32.0,95.0,634.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-10,3185.9700000000003,29.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-11,3259.9700000000003,14.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-12,2979.9700000000003,18.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-13,2731.9700000000003,35.0,121.0,2115.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-14,2400.9700000000003,49.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-15,4210.97,14.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-16,3832.9700000000003,29.0,89.0,575.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-17,3737.9700000000003,19.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-18,3802.9700000000003,2.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-19,2943.9700000000003,11.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-20,2488.9700000000003,22.0,104.0,3102.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-21,2247.9700000000003,17.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-22,4815.97,8.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-23,4277.97,13.0,62.0,1225.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-24,3645.9700000000003,15.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-25,4593.47,9.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-26,3998.4700000000003,9.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-27,3603.4700000000003,21.0,101.0,1647.5,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-28,3489.4700000000003,18.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-29,4744.97,6.0,0.0,0.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-30,4546.97,7.0,40.0,1114.0,16898,lsf
2022-11-01,2023-01-31,"[2, 5]",1,500,0.96,0.5,2022-12-31,4392.97,7.0,0.0,0.0,16898,lsf
