placepointid,goodsid,sep_1,sep_2,sep_3,month_avg_3,id,pred_id,moving_avg,pct,pred,minqty,storage,onroad,minreqgoodsqty,goodsname,stock,qh,credate
16898.0,291236.0,1.0,1.0,0.0,0.6666666666666666,19793.0,2.0,0.8,1.0,2.0,1.0,1.0,0.0,0.0,奥卡西平片,1.0,3.0,20231113
16898.0,107227.0,0.0,0.0,0.0,0.0,19814.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,奥氮平片,0.0,3.0,20231113
16898.0,137947.0,1.0,0.0,0.0,0.3333333333333333,19850.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,奥美拉唑碳酸氢钠胶囊,1.0,3.0,20231113
16898.0,42470.0,1.0,0.0,1.0,0.6666666666666666,19852.0,4.0,3.0,0.16666666666666666,1.0,2.0,11.0,0.0,0.0,奥美拉唑肠溶胶囊,11.0,0.0,20231113
16898.0,324475.0,1.0,2.0,2.0,1.6666666666666667,19852.0,4.0,3.0,0.4166666666666667,2.0,2.0,5.0,0.0,0.0,奥美拉唑肠溶胶囊,5.0,0.0,20231113
16898.0,484272.0,2.0,2.0,0.0,1.3333333333333333,19852.0,4.0,3.0,0.3333333333333333,1.0,2.0,3.0,0.0,0.0,奥美拉唑肠溶胶囊,3.0,0.0,20231113
16898.0,24135.0,0.0,0.0,1.0,0.3333333333333333,19852.0,4.0,3.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,奥美拉唑肠溶胶囊,0.0,0.0,20231113
16898.0,449444.0,0.0,0.0,0.0,0.0,19854.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,奥美拉唑镁肠溶片,0.0,3.0,20231113
16898.0,178427.0,6.0,0.0,0.0,2.0,19855.0,4.0,3.0,1.0,4.0,1.0,9.0,5.0,0.0,奥美沙坦酯氢氯噻嗪片,14.0,0.0,20231113
16898.0,989.0,0.0,2.0,0.0,0.6666666666666666,19857.0,2.0,0.6,1.0,2.0,2.0,1.0,0.0,0.0,奥美沙坦酯片,1.0,3.0,20231113
16898.0,502732.0,1.0,0.0,0.0,0.3333333333333333,19863.0,2.0,1.0,1.0,2.0,0.0,9.0,0.0,0.0,奥诺康RDHA藻油叶黄素胶囊,9.0,0.0,20231113
16898.0,502238.0,1.0,0.0,0.0,0.3333333333333333,19864.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,奥诺康R叶酸片,1.0,3.0,20231113
16898.0,502235.0,2.0,0.0,0.0,0.6666666666666666,19865.0,3.0,2.0,1.0,3.0,0.0,12.0,0.0,0.0,奥诺康R多种B族维生素片(橘子味),12.0,0.0,20231113
16898.0,502736.0,2.0,0.0,0.0,0.6666666666666666,19870.0,3.0,2.0,1.0,3.0,0.0,12.0,0.0,0.0,奥诺康R氨糖钙硫酸软骨素片,12.0,0.0,20231113
16898.0,503399.0,4.0,0.0,0.0,1.3333333333333333,19873.0,5.0,4.0,1.0,5.0,0.0,10.0,0.0,0.0,奥诺康R维生素C咀嚼片(橘子味),10.0,0.0,20231113
16898.0,502234.0,1.0,0.0,0.0,0.3333333333333333,19880.0,2.0,1.0,1.0,2.0,0.0,13.0,0.0,0.0,奥诺康R褪黑素维生素B6胶囊,13.0,0.0,20231113
16898.0,379320.0,2.0,3.0,2.0,2.3333333333333335,19883.0,4.0,2.9,0.7777777777777778,3.0,0.0,0.0,0.0,0.0,奥诺康R钙咀嚼片,0.0,3.0,20231113
16898.0,502233.0,2.0,0.0,0.0,0.6666666666666666,19883.0,4.0,2.9,0.2222222222222222,1.0,0.0,12.0,0.0,0.0,奥诺康R钙咀嚼片,12.0,0.0,20231113
16898.0,51144.0,2.0,0.0,0.0,0.6666666666666666,20060.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,妇炎康复咀嚼片,3.0,0.0,20231113
16898.0,39161.0,0.0,0.0,2.0,0.6666666666666666,20066.0,1.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0,妇炎康片,6.0,0.0,20231113
16898.0,300905.0,0.0,0.0,1.0,0.3333333333333333,20075.0,1.0,0.2,1.0,1.0,0.0,2.0,0.0,0.0,妇炎洁R本草精华抑菌洗液,2.0,0.0,20231113
16898.0,381626.0,3.0,3.0,0.0,2.0,20106.0,4.0,2.4,1.0,4.0,0.0,6.0,0.0,0.0,妇科养荣胶囊,6.0,0.0,20231113
16898.0,281871.0,0.0,0.0,0.0,0.0,20119.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,妇科千金片,0.0,3.0,20231113
16898.0,8129.0,0.0,0.0,0.0,0.0,20120.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,妇科千金胶囊,0.0,3.0,20231113
16898.0,410378.0,0.0,2.0,1.0,1.0,20181.0,2.0,0.8,1.0,2.0,0.0,3.0,0.0,0.0,妙语R大豆蛋白乳清蛋白牛磺酸粉,3.0,0.0,20231113
16898.0,21160.0,0.0,0.0,0.0,0.0,20187.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,妥布霉素地塞米松滴眼液,0.0,3.0,20231113
16898.0,332.0,1.0,0.0,0.0,0.3333333333333333,20189.0,2.0,0.5,1.0,2.0,2.0,4.0,8.0,0.0,妥布霉素滴眼液,12.0,0.0,20231113
16898.0,464796.0,2.0,0.0,0.0,0.6666666666666666,20588.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,孟鲁司特钠咀嚼片,2.0,0.0,20231113
16898.0,454755.0,2.0,0.0,0.0,0.6666666666666666,20589.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,孟鲁司特钠片,3.0,0.0,20231113
16898.0,443999.0,0.0,0.0,0.0,0.0,20590.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,孟鲁司特钠颗粒,0.0,3.0,20231113
16898.0,462288.0,6.0,0.0,0.0,2.0,20676.0,5.0,4.2,0.5,3.0,0.0,4.0,0.0,0.0,安宫牛黄丸,4.0,0.0,20231113
16898.0,399860.0,0.0,0.0,5.0,1.6666666666666667,20676.0,5.0,4.2,0.4166666666666667,2.0,0.0,5.0,0.0,0.0,安宫牛黄丸,5.0,0.0,20231113
16898.0,489876.0,0.0,0.0,1.0,0.3333333333333333,20676.0,5.0,4.2,0.08333333333333333,0.0,1.0,8.0,0.0,0.0,安宫牛黄丸,8.0,0.0,20231113
16898.0,3596.0,0.0,0.0,0.0,0.0,20700.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,安尔碘皮肤消毒剂,0.0,3.0,20231113
16898.0,182949.0,2.0,0.0,0.0,0.6666666666666666,20774.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,安神补脑液,1.0,3.0,20231113
16898.0,2802.0,0.0,0.0,0.0,0.0,20774.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,安神补脑液,2.0,0.0,20231113
16898.0,215928.0,0.0,1.0,0.0,0.3333333333333333,20813.0,1.0,0.2,1.0,1.0,2.0,5.0,0.0,0.0,安胎丸,5.0,0.0,20231113
16898.0,149013.0,1.0,0.0,0.0,0.3333333333333333,20874.0,2.0,0.5,1.0,2.0,0.0,0.0,3.0,0.0,定坤丹,3.0,0.0,20231113
16898.0,445318.0,0.0,2.0,2.0,1.3333333333333333,21104.0,2.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,富源无比滴TM抑菌液,4.0,0.0,20231113
16898.0,472919.0,5.0,6.0,0.0,3.6666666666666665,21111.0,5.0,4.1000000000000005,1.0,5.0,0.0,17.0,0.0,0.0,富莱欣牌维生素C含片,17.0,0.0,20231113
16898.0,305633.0,1.0,2.0,2.0,1.6666666666666667,21123.0,3.0,1.5,1.0,3.0,0.0,0.0,2.0,0.0,富马酸丙酚替诺福韦片,2.0,3.0,20231113
16898.0,101126.0,2.0,6.0,1.0,3.0,21141.0,4.0,2.9,1.0,4.0,0.0,3.0,5.0,0.0,富马酸替诺福韦二吡呋酯片,8.0,0.0,20231113
16898.0,147911.0,3.0,2.0,4.0,3.0,21143.0,4.0,2.9000000000000004,1.0,4.0,2.0,10.0,0.0,0.0,富马酸比索洛尔片,10.0,0.0,20231113
16898.0,101452.0,2.0,0.0,1.0,1.0,21155.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,富马酸酮替芬片,0.0,3.0,20231113
16898.0,2423.0,0.0,0.0,0.0,0.0,21171.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,对乙酰氨基酚栓,0.0,3.0,20231113
16898.0,97229.0,1.0,0.0,0.0,0.3333333333333333,21176.0,2.0,0.5,1.0,2.0,2.0,1.0,0.0,0.0,对乙酰氨基酚混悬滴剂,1.0,3.0,20231113
16898.0,244502.0,0.0,0.0,2.0,0.6666666666666666,21177.0,2.0,0.4,1.0,2.0,0.0,5.0,0.0,0.0,对乙酰氨基酚滴剂,5.0,0.0,20231113
16898.0,6311.0,0.0,1.0,0.0,0.3333333333333333,21178.0,1.0,0.3,1.0,1.0,2.0,2.0,0.0,0.0,对乙酰氨基酚片,2.0,0.0,20231113
16898.0,4598.0,0.0,2.0,0.0,0.6666666666666666,21181.0,2.0,0.5,1.0,2.0,2.0,2.0,8.0,0.0,对乙酰氨基酚缓释片,10.0,0.0,20231113
16898.0,503179.0,3.0,0.0,0.0,1.0,21198.0,4.0,3.0,0.75,3.0,0.0,1.0,0.0,0.0,导光凝胶,1.0,3.0,20231113
16898.0,494474.0,0.0,0.0,1.0,0.3333333333333333,21198.0,4.0,3.0,0.25,1.0,0.0,3.0,0.0,0.0,导光凝胶,3.0,0.0,20231113
16898.0,37488.0,2.0,3.0,1.0,2.0,21308.0,3.0,2.0,1.0,3.0,2.0,3.0,10.0,0.0,小儿七星茶颗粒,13.0,0.0,20231113
16898.0,392815.0,2.0,2.0,0.0,1.3333333333333333,21342.0,2.0,1.4,1.0,2.0,2.0,1.0,0.0,0.0,小儿咳喘灵口服液,1.0,3.0,20231113
16898.0,94842.0,1.0,0.0,0.0,0.3333333333333333,21346.0,2.0,0.5,1.0,2.0,0.0,6.0,0.0,0.0,小儿咳喘灵颗粒,6.0,0.0,20231113
16898.0,36786.0,3.0,0.0,0.0,1.0,21350.0,5.0,5.0,0.23076923076923078,1.0,2.0,9.0,0.0,0.0,小儿咽扁颗粒,9.0,0.0,20231113
16898.0,37157.0,2.0,1.0,2.0,1.6666666666666667,21350.0,5.0,5.0,0.38461538461538464,2.0,2.0,0.0,0.0,0.0,小儿咽扁颗粒,0.0,3.0,20231113
16898.0,42124.0,0.0,1.0,1.0,0.6666666666666666,21350.0,5.0,5.0,0.15384615384615385,1.0,2.0,4.0,15.0,0.0,小儿咽扁颗粒,19.0,0.0,20231113
16898.0,466147.0,2.0,1.0,0.0,1.0,21350.0,5.0,5.0,0.23076923076923078,1.0,0.0,3.0,0.0,0.0,小儿咽扁颗粒,3.0,0.0,20231113
16898.0,46650.0,0.0,2.0,0.0,0.6666666666666666,21385.0,2.0,0.5,1.0,2.0,2.0,2.0,0.0,0.0,小儿宝泰康颗粒,2.0,0.0,20231113
16898.0,251963.0,3.0,0.0,2.0,1.6666666666666667,21392.0,3.0,1.9,1.0,3.0,2.0,7.0,0.0,0.0,小儿布洛芬栓,7.0,0.0,20231113
16898.0,240227.0,7.0,1.0,1.0,3.0,21406.0,5.0,4.0,1.0,5.0,2.0,5.0,0.0,0.0,小儿感冒颗粒,5.0,0.0,20231113
16898.0,4229.0,0.0,0.0,0.0,0.0,21406.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,小儿感冒颗粒,0.0,3.0,20231113
16898.0,206869.0,2.0,1.0,0.0,1.0,21416.0,2.0,1.3,1.0,2.0,2.0,4.0,0.0,0.0,小儿柴桂退热颗粒,4.0,0.0,20231113
16898.0,88474.0,2.0,2.0,0.0,1.3333333333333333,21419.0,4.0,3.3000000000000003,0.4,2.0,2.0,0.0,2.0,0.0,小儿止咳糖浆,2.0,0.0,20231113
16898.0,270297.0,1.0,0.0,0.0,0.3333333333333333,21419.0,4.0,3.3000000000000003,0.1,0.0,0.0,1.0,0.0,0.0,小儿止咳糖浆,1.0,3.0,20231113
16898.0,473045.0,0.0,3.0,1.0,1.3333333333333333,21419.0,4.0,3.3000000000000003,0.4,2.0,0.0,35.0,0.0,0.0,小儿止咳糖浆,35.0,0.0,20231113
16898.0,24909.0,0.0,0.0,1.0,0.3333333333333333,21419.0,4.0,3.3000000000000003,0.1,0.0,0.0,0.0,0.0,0.0,小儿止咳糖浆,0.0,0.0,20231113
16898.0,31382.0,0.0,2.0,0.0,0.6666666666666666,21432.0,2.0,0.4,1.0,2.0,0.0,0.0,0.0,0.0,小儿氨酚烷胺颗粒,0.0,0.0,20231113
16898.0,1998.0,1.0,2.0,1.0,1.3333333333333333,21436.0,8.0,10.3,0.12903225806451613,1.0,2.0,5.0,0.0,0.0,小儿氨酚黄那敏颗粒,5.0,0.0,20231113
16898.0,78992.0,3.0,4.0,4.0,3.6666666666666665,21436.0,8.0,10.3,0.3548387096774194,3.0,2.0,6.0,0.0,0.0,小儿氨酚黄那敏颗粒,6.0,0.0,20231113
16898.0,243640.0,5.0,6.0,1.0,4.0,21436.0,8.0,10.3,0.3870967741935484,3.0,2.0,2.0,0.0,0.0,小儿氨酚黄那敏颗粒,2.0,3.0,20231113
16898.0,408383.0,1.0,2.0,1.0,1.3333333333333333,21436.0,8.0,10.3,0.12903225806451613,1.0,0.0,1.0,0.0,0.0,小儿氨酚黄那敏颗粒,1.0,3.0,20231113
16898.0,2665.0,5.0,4.0,1.0,3.3333333333333335,21437.0,5.0,3.9000000000000004,1.0,5.0,2.0,47.0,5.0,0.0,小儿氨酚黄那敏颗粒(甜橙味),52.0,0.0,20231113
16898.0,266081.0,0.0,1.0,1.0,0.6666666666666666,21444.0,2.0,0.5,1.0,2.0,2.0,1.0,2.0,0.0,小儿消积止咳口服液,3.0,0.0,20231113
16898.0,340099.0,0.0,1.0,0.0,0.3333333333333333,21461.0,1.0,0.3,1.0,1.0,0.0,2.0,0.0,0.0,小儿清热止咳口服液,2.0,0.0,20231113
16898.0,262177.0,1.0,0.0,0.0,0.3333333333333333,21489.0,2.0,0.5,1.0,2.0,2.0,2.0,8.0,0.0,小儿珠珀散,10.0,0.0,20231113
16898.0,273947.0,0.0,1.0,0.0,0.3333333333333333,21495.0,1.0,0.2,1.0,1.0,0.0,1.0,0.0,0.0,小儿百部止咳糖浆,1.0,0.0,20231113
16898.0,47020.0,1.0,0.0,0.0,0.3333333333333333,21508.0,2.0,0.5,1.0,2.0,2.0,4.0,0.0,0.0,小儿肺热咳喘口服液,4.0,0.0,20231113
16898.0,2404.0,3.0,0.0,0.0,1.0,21509.0,2.0,1.3,1.0,2.0,2.0,4.0,0.0,0.0,小儿肺热咳喘颗粒,4.0,0.0,20231113
16898.0,284733.0,2.0,0.0,0.0,0.6666666666666666,21538.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,小儿豉翘清热颗粒,2.0,0.0,20231113
16898.0,39232.0,2.0,2.0,0.0,1.3333333333333333,21610.0,12.0,11.9,0.11428571428571428,1.0,2.0,3.0,0.0,0.0,小柴胡颗粒,3.0,0.0,20231113
16898.0,230351.0,2.0,0.0,2.0,1.3333333333333333,21610.0,12.0,11.9,0.11428571428571428,1.0,2.0,1.0,0.0,0.0,小柴胡颗粒,1.0,3.0,20231113
16898.0,360123.0,2.0,0.0,0.0,0.6666666666666666,21610.0,12.0,11.9,0.05714285714285714,1.0,2.0,5.0,0.0,0.0,小柴胡颗粒,5.0,0.0,20231113
16898.0,400515.0,3.0,0.0,7.0,3.3333333333333335,21610.0,12.0,11.9,0.2857142857142857,3.0,2.0,3.0,0.0,0.0,小柴胡颗粒,3.0,0.0,20231113
16898.0,474425.0,8.0,2.0,5.0,5.0,21610.0,12.0,11.9,0.42857142857142855,6.0,0.0,5.0,0.0,0.0,小柴胡颗粒,5.0,3.0,20231113
16898.0,465822.0,0.0,0.0,0.0,0.0,21610.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,小柴胡颗粒,0.0,3.0,20231113
16898.0,65372.0,4.0,0.0,1.0,1.6666666666666667,21611.0,3.0,1.8,1.0,3.0,2.0,5.0,0.0,0.0,小柴胡颗粒(无糖),5.0,0.0,20231113
16898.0,78754.0,0.0,0.0,0.0,0.0,21770.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,尼群地平片,0.0,3.0,20231113
16898.0,475261.0,0.0,0.0,0.0,0.0,21775.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,尼莫地平片,0.0,3.0,20231113
16898.0,437462.0,0.0,0.0,0.0,0.0,21840.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,尿毒清颗粒(无糖型),0.0,3.0,20231113
16898.0,416640.0,0.0,0.0,1.0,0.3333333333333333,21888.0,1.0,0.2,1.0,1.0,0.0,1.0,0.0,0.0,尿素乳膏,1.0,0.0,20231113
16898.0,466167.0,2.0,4.0,13.0,6.333333333333333,21907.0,4.0,3.2,0.95,4.0,2.0,7.0,0.0,0.0,尿素维E乳膏,7.0,0.0,20231113
16898.0,359230.0,0.0,0.0,1.0,0.3333333333333333,21907.0,4.0,3.2,0.05,0.0,2.0,2.0,0.0,0.0,尿素维E乳膏,2.0,0.0,20231113
16898.0,462463.0,0.0,0.0,2.0,0.6666666666666666,21995.0,2.0,0.4,1.0,2.0,1.0,2.0,0.0,0.0,屈螺酮炔雌醇片,2.0,0.0,20231113
16898.0,53200.0,2.0,0.0,2.0,1.3333333333333333,22241.0,3.0,2.1,0.6666666666666666,3.0,2.0,2.0,0.0,0.0,川贝清肺糖浆,2.0,3.0,20231113
16898.0,409081.0,1.0,0.0,0.0,0.3333333333333333,22241.0,3.0,2.1,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,川贝清肺糖浆,0.0,3.0,20231113
16898.0,38509.0,0.0,0.0,1.0,0.3333333333333333,22241.0,3.0,2.1,0.16666666666666666,0.0,0.0,2.0,0.0,0.0,川贝清肺糖浆,2.0,0.0,20231113
16898.0,102233.0,2.0,0.0,0.0,0.6666666666666666,22269.0,3.0,2.8000000000000003,0.2,1.0,1.0,4.0,0.0,0.0,左乙拉西坦片,4.0,0.0,20231113
16898.0,102214.0,0.0,4.0,4.0,2.6666666666666665,22269.0,3.0,2.8000000000000003,0.8,2.0,0.0,3.0,2.0,0.0,左乙拉西坦片,5.0,0.0,20231113
16898.0,463941.0,0.0,0.0,0.0,0.0,22277.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,左归丸,0.0,3.0,20231113
16898.0,453290.0,1.0,2.0,3.0,2.0,22290.0,3.0,1.6,1.0,3.0,2.0,2.0,0.0,0.0,左氧氟沙星滴眼液,2.0,3.0,20231113
16898.0,96052.0,6.0,4.0,1.0,3.6666666666666665,22291.0,5.0,5.5,0.7857142857142857,4.0,0.0,4.0,0.0,0.0,左氧氟沙星片,4.0,0.0,20231113
16898.0,500682.0,2.0,0.0,0.0,0.6666666666666666,22291.0,5.0,5.5,0.14285714285714285,1.0,0.0,3.0,0.0,0.0,左氧氟沙星片,3.0,0.0,20231113
16898.0,31459.0,0.0,0.0,1.0,0.3333333333333333,22291.0,5.0,5.5,0.07142857142857142,0.0,2.0,8.0,0.0,0.0,左氧氟沙星片,8.0,0.0,20231113
16898.0,760.0,1.0,0.0,2.0,1.0,22299.0,5.0,4.1000000000000005,0.1875,1.0,2.0,9.0,0.0,0.0,左炔诺孕酮片,9.0,0.0,20231113
16898.0,761.0,2.0,3.0,1.0,2.0,22299.0,5.0,4.1000000000000005,0.375,2.0,2.0,14.0,10.0,0.0,左炔诺孕酮片,24.0,0.0,20231113
16898.0,62257.0,0.0,2.0,5.0,2.3333333333333335,22299.0,5.0,4.1000000000000005,0.4375,2.0,2.0,3.0,0.0,0.0,左炔诺孕酮片,3.0,0.0,20231113
16898.0,28191.0,0.0,0.0,0.0,0.0,22301.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,左炔诺孕酮肠溶片,0.0,3.0,20231113
16898.0,68.0,10.0,2.0,4.0,5.333333333333333,22304.0,9.0,8.9,0.5333333333333333,5.0,2.0,1.0,0.0,0.0,左甲状腺素钠片,1.0,4.0,20231113
16898.0,475408.0,2.0,7.0,5.0,4.666666666666667,22304.0,9.0,8.9,0.4666666666666667,4.0,2.0,8.0,0.0,0.0,左甲状腺素钠片,8.0,0.0,20231113
16898.0,88762.0,0.0,20.0,0.0,6.666666666666667,22386.0,6.0,6.0,1.0,6.0,0.0,14.0,0.0,0.0,巴氯芬片,14.0,0.0,20231113
16898.0,355848.0,1.0,1.0,0.0,0.6666666666666666,22398.0,2.0,0.8,1.0,2.0,1.0,2.0,1.0,0.0,布地奈德福莫特罗吸入粉雾剂（II）,3.0,0.0,20231113
16898.0,475638.0,3.0,3.0,1.0,2.3333333333333335,22403.0,8.0,7.9,0.3333333333333333,3.0,1.0,12.0,0.0,0.0,布地奈德鼻喷雾剂,12.0,0.0,20231113
16898.0,475640.0,6.0,7.0,1.0,4.666666666666667,22403.0,8.0,7.9,0.6666666666666666,5.0,1.0,4.0,0.0,0.0,布地奈德鼻喷雾剂,4.0,3.0,20231113
16898.0,1039.0,4.0,3.0,0.0,2.3333333333333335,22405.0,3.0,2.8000000000000003,1.0,3.0,2.0,4.0,10.0,0.0,布拉氏酵母菌散,14.0,0.0,20231113
16898.0,142153.0,6.0,6.0,0.0,4.0,22433.0,6.0,4.8,1.0,6.0,2.0,10.0,13.0,0.0,布洛芬分散片,23.0,0.0,20231113
16898.0,4596.0,8.0,7.0,3.0,6.0,22440.0,6.0,6.699999999999999,1.0,6.0,2.0,5.0,0.0,0.0,布洛芬混悬液,5.0,3.0,20231113
16898.0,97220.0,4.0,2.0,1.0,2.3333333333333335,22441.0,6.0,6.3,0.4375,3.0,2.0,16.0,15.0,0.0,布洛芬混悬滴剂,31.0,0.0,20231113
16898.0,494918.0,4.0,5.0,0.0,3.0,22441.0,6.0,6.3,0.5625,3.0,2.0,4.0,0.0,0.0,布洛芬混悬滴剂,4.0,0.0,20231113
16898.0,473210.0,0.0,1.0,0.0,0.3333333333333333,22442.0,1.0,0.3,1.0,1.0,0.0,4.0,0.0,0.0,布洛芬片,4.0,0.0,20231113
16898.0,380821.0,4.0,5.0,3.0,4.0,22446.0,5.0,4.4,0.75,4.0,2.0,7.0,0.0,0.0,布洛芬缓释胶囊,7.0,0.0,20231113
16898.0,26443.0,0.0,0.0,4.0,1.3333333333333333,22446.0,5.0,4.4,0.25,1.0,2.0,6.0,0.0,0.0,布洛芬缓释胶囊,6.0,0.0,20231113
16898.0,6400.0,0.0,0.0,0.0,0.0,22446.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,布洛芬缓释胶囊,0.0,3.0,20231113
16898.0,502758.0,1.0,0.0,0.0,0.3333333333333333,22679.0,2.0,1.0,1.0,2.0,0.0,9.0,0.0,0.0,常维効牌益生菌粉,9.0,0.0,20231113
16898.0,454534.0,0.0,0.0,1.0,0.3333333333333333,22852.0,1.0,0.2,1.0,1.0,0.0,4.0,0.0,0.0,广东凉茶颗粒,4.0,0.0,20231113
16898.0,485841.0,0.0,2.0,0.0,0.6666666666666666,22949.0,2.0,0.7,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,康中医R花露抑菌水,1.0,0.0,20231113
16898.0,485842.0,0.0,0.0,1.0,0.3333333333333333,22949.0,2.0,0.7,0.3333333333333333,1.0,0.0,5.0,0.0,0.0,康中医R花露抑菌水,5.0,0.0,20231113
16898.0,86146.0,1.0,0.0,0.0,0.3333333333333333,23016.0,3.0,1.7,0.2,1.0,2.0,1.0,0.0,0.0,康复新液,1.0,3.0,20231113
16898.0,334411.0,1.0,0.0,2.0,1.0,23016.0,3.0,1.7,0.6,2.0,1.0,1.0,0.0,0.0,康复新液,1.0,3.0,20231113
16898.0,377431.0,1.0,0.0,0.0,0.3333333333333333,23016.0,3.0,1.7,0.2,0.0,0.0,1.0,0.0,0.0,康复新液,1.0,3.0,20231113
16898.0,500804.0,17.0,0.0,0.0,5.666666666666667,23087.0,15.0,18.0,1.0,15.0,0.0,4.0,0.0,0.0,康投R维生素C凝胶糖果(甜橙味),4.0,11.0,20231113
16898.0,500806.0,16.0,0.0,0.0,5.333333333333333,23088.0,20.0,23.0,1.0,20.0,0.0,11.0,0.0,0.0,康投R维生素C凝胶糖果(草莓味),11.0,9.0,20231113
16898.0,360327.0,1.0,0.0,0.0,0.3333333333333333,23089.0,2.0,0.5,1.0,2.0,0.0,19.0,0.0,0.0,康投R维生素C含片(水蜜桃味),19.0,0.0,20231113
16898.0,453265.0,2.0,0.0,0.0,0.6666666666666666,23090.0,2.0,1.0,1.0,2.0,0.0,19.0,0.0,0.0,康投R维生素C含片(甜橙味),19.0,0.0,20231113
16898.0,360329.0,5.0,0.0,1.0,2.0,23092.0,4.0,2.7,1.0,4.0,0.0,20.0,0.0,0.0,康投R维生素C含片(草莓味),20.0,0.0,20231113
16898.0,37486.0,5.0,3.0,6.0,4.666666666666667,23169.0,5.0,4.6,1.0,5.0,2.0,9.0,0.0,0.0,康腹止泻片,9.0,0.0,20231113
16898.0,467413.0,0.0,0.0,3.0,1.0,23178.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,康艿芯R抑菌洗液,0.0,0.0,20231113
16898.0,79696.0,5.0,3.0,1.0,3.0,23252.0,4.0,3.6,1.0,4.0,2.0,5.0,10.0,0.0,开喉剑喷雾剂,15.0,0.0,20231113
16898.0,71117.0,1.0,0.0,0.0,0.3333333333333333,23253.0,3.0,1.8,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,开喉剑喷雾剂(儿童型),0.0,3.0,20231113
16898.0,87652.0,1.0,0.0,5.0,2.0,23253.0,3.0,1.8,0.8571428571428571,3.0,2.0,1.0,27.0,0.0,开喉剑喷雾剂(儿童型),28.0,0.0,20231113
16898.0,286347.0,3.0,2.0,44.0,16.333333333333332,23255.0,5.0,4.999999999999999,0.8448275862068966,4.0,20.0,97.0,60.0,20.0,开塞露,157.0,0.0,20231113
16898.0,294843.0,0.0,8.0,1.0,3.0,23255.0,5.0,4.999999999999999,0.15517241379310345,1.0,0.0,13.0,0.0,1.0,开塞露,13.0,0.0,20231113
16898.0,3907.0,0.0,0.0,0.0,0.0,23255.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,开塞露,0.0,20.0,20231113
16898.0,447459.0,5.0,9.0,20.0,11.333333333333334,23258.0,22.0,26.0,0.3177570093457944,7.0,0.0,7.0,0.0,20.0,开塞露(含甘油),7.0,0.0,20231113
16898.0,459437.0,13.0,14.0,41.0,22.666666666666668,23258.0,22.0,26.0,0.6355140186915887,14.0,20.0,15.0,0.0,20.0,开塞露(含甘油),15.0,20.0,20231113
16898.0,461871.0,3.0,0.0,0.0,1.0,23258.0,22.0,26.0,0.028037383177570093,1.0,20.0,17.0,0.0,0.0,开塞露(含甘油),17.0,4.0,20231113
16898.0,1409.0,0.0,0.0,2.0,0.6666666666666666,23258.0,22.0,26.0,0.018691588785046728,0.0,20.0,0.0,60.0,20.0,开塞露(含甘油),60.0,0.0,20231113
16898.0,1408.0,0.0,0.0,0.0,0.0,23258.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,开塞露(含甘油),0.0,20.0,20231113
16898.0,457119.0,0.0,0.0,0.0,0.0,23258.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,开塞露(含甘油),0.0,3.0,20231113
16898.0,459436.0,0.0,0.0,0.0,0.0,23258.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,开塞露(含甘油),0.0,20.0,20231113
