START_DATE,END_DATE,REPLENISH_DAY,SHIP_TIME,MIN_BIN_SIZE,REPLENISH_QUANTILE,PRED_QUANTILE,date,current_stock,goodsqty,replenish,replenishqty,placepointid,method
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-28,4558.0,14.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-29,4290.0,20.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-30,6220.0,10.0,242.0,1048.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-31,6111.0,7.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-01,5909.0,14.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-02,6748.0,7.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-03,6586.0,10.0,262.0,589.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-04,6426.0,10.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-05,6291.0,8.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-06,6678.0,6.0,232.0,331.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-07,6471.0,12.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-08,6327.0,10.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-09,6402.0,5.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-10,6264.0,4.0,237.0,384.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-11,6125.0,9.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-12,5928.0,3.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-13,6075.0,6.0,226.0,274.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-14,5605.0,23.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-15,5346.0,10.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-16,5190.0,9.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-17,4990.0,10.0,273.0,1770.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-18,4834.0,14.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-19,4592.0,16.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-20,6203.0,8.0,228.0,350.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-21,6059.0,5.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-22,5939.0,1.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-23,6197.0,4.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-24,6138.0,3.0,199.0,668.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-25,5999.0,1.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-26,5903.0,3.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-27,6478.0,7.0,197.0,228.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-28,6334.0,4.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-29,6146.0,5.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-30,6198.0,4.0,0.0,0.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-31,6040.0,2.0,212.0,382.0,16913,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-01,1558.0,15.0,1060.0,3849.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-02,1187.0,28.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-03,1061.0,30.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-04,4674.0,13.0,416.0,1707.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-05,4358.0,11.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-06,4118.0,11.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-07,5614.0,17.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-08,5364.0,14.0,481.0,1475.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-09,5134.0,34.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-10,4874.0,21.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-11,6035.0,14.0,448.0,512.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-12,5681.0,23.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-13,5350.0,20.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-14,5378.0,12.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-15,4557.0,16.0,496.0,1417.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-16,4277.0,15.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-17,3857.0,11.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-18,4974.0,8.0,424.0,1996.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-19,4692.0,15.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-20,4389.0,8.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-21,6062.0,9.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-22,5891.0,9.0,446.0,613.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-23,5759.0,6.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-24,5632.0,11.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-25,5880.0,3.0,370.0,213.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-26,5641.0,5.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-27,5178.0,7.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-28,5080.0,7.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-29,4755.0,9.0,424.0,584.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-30,4279.0,14.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-01,3883.0,7.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-02,4017.0,8.0,403.0,2615.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-03,3652.0,13.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-04,3521.0,7.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-05,5792.0,10.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-06,5186.0,23.0,426.0,2605.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-07,4779.0,24.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-08,4483.0,46.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-09,6550.0,38.0,441.0,1311.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-10,6098.0,46.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-11,5595.0,51.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-12,6368.0,30.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-13,5679.0,49.0,474.0,1846.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-14,5055.0,48.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-15,4587.0,87.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-16,6005.0,31.0,402.0,982.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-17,5389.0,42.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-18,4816.0,28.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-19,5233.0,19.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-20,4203.0,37.0,442.0,6069.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-21,3854.0,39.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-22,3332.0,48.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-23,8811.0,19.0,369.0,2042.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-24,8154.0,39.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-25,7452.0,28.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-26,9014.0,21.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-27,8707.0,7.0,377.0,1466.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-28,8275.0,9.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-29,7936.0,15.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-30,9276.0,8.0,317.0,704.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-31,9179.0,10.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-01,8930.0,14.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-02,9411.0,10.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-03,9253.0,13.0,305.0,514.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-04,9084.0,7.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-05,8932.0,8.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-06,9243.0,6.0,297.0,339.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-07,9043.0,11.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-08,8899.0,12.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-09,8990.0,7.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-10,8849.0,2.0,301.0,462.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-11,8708.0,10.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-12,8509.0,2.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-13,8738.0,7.0,289.0,2433.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-14,8266.0,23.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-15,8004.0,10.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-16,9978.0,8.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-17,9681.0,10.0,321.0,476.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-18,9322.0,11.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-19,9053.0,14.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-20,9371.0,6.0,279.0,385.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-21,9227.0,6.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-22,9106.0,0.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-23,9399.0,4.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-24,9343.0,4.0,253.0,610.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-25,9204.0,1.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-26,9107.0,2.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-27,9625.0,7.0,256.0,224.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-28,9478.0,2.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-29,9289.0,5.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-30,9336.0,6.0,0.0,0.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-31,9178.0,2.0,269.0,306.0,16913,ma
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-01,807.0,21.0,914.0,1972.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-02,729.0,21.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-03,677.0,30.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-04,2585.0,0.0,19.0,74.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-05,2501.0,6.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-06,2353.0,3.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-07,2281.0,2.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-08,2192.0,8.0,70.0,618.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-09,2086.0,7.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-10,1968.0,6.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-11,2387.0,6.0,49.0,530.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-12,2299.0,7.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-13,2210.0,9.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-14,2482.0,2.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-15,2292.9,7.0,79.0,297.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-16,2053.9,12.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-17,2005.9,8.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-18,2195.9,4.0,58.0,724.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-19,2111.9,4.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-20,1953.7,4.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-21,2601.7,1.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-22,2535.7,6.0,76.0,598.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-23,2234.7,7.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-24,2141.7,4.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-25,2669.7,4.0,64.0,484.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-26,2585.7,10.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-27,2422.7,12.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-28,2741.6,6.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-29,2561.6,5.0,86.0,308.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-11-30,2425.6,11.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-01,2248.6,11.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-02,2343.6,10.0,74.0,611.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-03,2197.6,14.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-04,2037.6,18.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-05,2331.6,15.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-06,2142.6,20.0,135.0,1090.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-07,2044.6,28.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-08,1721.6,42.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-09,2278.6,27.0,125.0,1136.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-10,2003.6,39.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-11,1910.6,45.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-12,2675.6,34.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-13,2254.6,49.0,162.0,1203.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-14,2064.6,52.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-15,1846.6,57.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-16,2724.6,17.0,105.0,838.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-17,2430.6,18.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-18,2249.6,22.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-19,2567.6,16.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-20,2412.6,21.0,135.0,1463.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-21,2281.6,29.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-22,2205.6,32.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-23,3192.6,13.0,93.0,723.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-24,2969.6,16.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-25,2899.6,20.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-26,3568.6,5.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-27,3311.6,5.0,84.0,491.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-28,3241.6,13.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-29,3183.6,13.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-30,3568.6,3.0,45.0,223.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2022-12-31,3352.6,13.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-01,3247.6,11.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-02,3370.6,11.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-03,3289.6,17.0,90.0,610.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-04,3210.52,15.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-05,2986.52,24.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-06,3485.52,7.0,64.0,639.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-07,3295.52,11.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-08,3211.52,12.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-09,3762.52,10.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-10,3684.52,7.0,77.0,654.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-11,3556.52,8.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-12,3489.52,11.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-13,4092.52,7.0,41.0,174.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-14,4026.52,4.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-15,3987.52,3.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-16,4088.52,7.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-17,4004.52,3.0,68.0,273.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-18,3835.52,10.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-19,3709.52,4.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-20,3902.52,4.0,53.0,297.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-21,3774.52,7.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-22,3774.52,0.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-23,4071.52,0.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-24,4071.52,0.0,17.0,65.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-25,3999.52,0.0,0.0,0.0,16890,lsf
2022-11-01,2023-01-31,"[2, 5]",2,500,0.95,0.7,2023-01-26,3951.52,2.0,0.0,0.0,16890,lsf
